date,max_temperature,avg_temperature,avg_hourly_temperature,min_temperature,max_humidex,min_windchill,max_relative_humidity,avg_relative_humidity,min_relative_humidity,max_dew_point,avg_dew_point,min_dew_point,max_wind_speed,avg_wind_speed,min_wind_speed,max_wind_gust,wind_gust_dir_10s,max_pressure_sea,avg_pressure_sea,min_pressure_sea,max_pressure_station,avg_pressure_station,min_pressure_station,max_visibility,avg_visibility,min_visibility,max_health_index,avg_health_index,min_health_index,heatdegdays,cooldegdays,growdegdays_5,growdegdays_10,precipitation,rain,snow,snow_on_ground,sunrise,sunset,sunlight,sunrise_f,sunset_f,min_uv_forecast,max_uv_forecast,min_high_temperature_forecast,max_high_temperature_forecast,min_low_temperature_forecast,max_low_temperature_forecast,solar_radiation,max_cloud_cover_4,avg_cloud_cover_4,min_cloud_cover_4,max_cloud_cover_8,avg_cloud_cover_8,min_cloud_cover_8,max_cloud_cover_10,avg_cloud_cover_10,min_cloud_cover_10
2015-08-29,21.4,18.25,17.48,15.1,25,,94,80.8,56,15.5,14.1,11.4,55,23.79,11,80,14,100.6,100.18,99.6,100.54,100.11,99.52,32200,22316.7,4800,2.1,1.4,1,0,0.2,13.2,8.2,18.6,18.6,0,0,06:24:00,20:03:00,13.65,6.4,20.05,,,19,19,13,14,,,,,8,7.8,6,,,
2015-08-28,21.5,18.25,18.35,15,25,,95,77,58,15.7,14.1,12,20,13.33,4,,,101.5,101.23,100.6,101.41,101.16,100.53,32200,22991.7,4800,2.8,1.9,1,0,0.2,13.2,8.2,10.2,10.2,0,0,06:22:00,20:05:00,13.72,6.37,20.08,4,5,19,19,15,15,,,,,8,7.8,7,,,
2015-08-27,25.4,20.04,20.12,14.7,27,,81,62.2,42,15.1,12.5,9.2,17,10.54,4,,,101.8,101.61,101.4,101.78,101.55,101.29,32200,31862.5,24100,4.1,3,2.2,0,2,15,10,0,0,0,0,06:21:00,20:07:00,13.77,6.35,20.12,6,6,23,23,15,15,,,,,8,6.5,3,,,
2015-08-26,21.8,16.75,17.3,11.7,25,,88,70.2,57,15.2,11.8,7.8,17,7.33,0,,,101.7,101.58,101.4,101.65,101.52,101.38,48300,40250,32200,4.5,3.1,1.6,1.2,0,11.8,6.8,0,0,0,0,06:19:00,20:09:00,13.83,6.32,20.15,6,7,22,22,13,13,,,,,8,5.7,0,,,
2015-08-25,20.2,15.95,16.5,11.7,22,,79,68.2,56,13.4,10.6,7.7,21,12.04,1,,,102,101.77,101.5,101.9,101.7,101.48,48300,42262.5,32200,3.6,2.4,1.4,2,0,10.9,6,0,0,0,0,06:18:00,20:11:00,13.88,6.3,20.18,6,6,21,22,12,12,,,,,7,4.2,0,,,
2015-08-24,22.8,17.85,17.3,12.9,24,,90,70.3,41,14.2,11.5,8.2,21,13.54,1,35,21,101.7,101.62,101.5,101.66,101.55,101.39,48300,30508.3,24100,2.9,2.1,1.4,0.1,0,12.8,7.8,0,0,0,0,06:16:00,20:13:00,13.95,6.27,20.22,5,6,22,22,12,12,,,,,7,3.5,0,,,
2015-08-23,22.7,17.2,17.99,11.7,25,,90,72,58,15.9,12.8,9.2,16,7,1,,,101.5,101.43,101.3,101.48,101.36,101.19,32200,30512.5,24100,4.5,2.9,1.3,0.8,0,12.2,7.2,0,0,0,0,06:15:00,20:15:00,14,6.25,20.25,6,6,23,23,13,13,,,,,7,4.4,0,,,
2015-08-22,24,17.3,17.85,10.6,26,,88,68,47,14.1,11.7,9.9,16,9.25,2,,,102,101.82,101.5,101.98,101.76,101.44,48300,45950,24100,3.2,2.2,1,0.7,0,12.3,7.3,0,0,0,0,06:14:00,20:17:00,14.05,6.23,20.28,6,6,22,23,13,13,,,,,5,1.7,0,,,
2015-08-21,21,17.64,17.67,14.3,23,,83,65.6,53,14.6,11.1,9.8,38,18,7,59,29,101.9,101.45,101,101.82,101.38,100.97,48300,42262.5,32200,2.8,1.9,1.4,0.4,0,12.6,7.6,0,0,0,0,06:12:00,20:19:00,14.12,6.2,20.32,6,6,21,21,13,15,,,,,8,2.4,0,,,
2015-08-20,22.4,18.85,18.06,15.3,26,,84,72.8,59,14.7,13.1,11.4,37,15.17,3,46,29,101.4,101.2,101,101.31,101.13,100.9,48300,34987,24100,2.5,1.7,1.1,0,0.9,13.8,8.8,0,,0,0,06:11:00,20:21:00,14.17,6.18,20.35,5,5,21,21,15,15,,,,,8,5.3,0,,,
2015-08-19,24.6,20.55,19.67,16.5,29,,90,76.3,56,16.3,15.3,14.4,35,19.42,6,39,31,101.3,101.15,100.9,101.26,101.09,100.87,48300,48300,48300,2.9,1.8,1.3,0,2.5,15.6,10.6,0,0,0,0,06:09:00,20:23:00,14.23,6.15,20.38,7,7,23,23,16,16,,,,,5,0.9,0,,,
2015-08-18,22.8,18.39,19.06,14,27,,92,78.4,65,16.5,15.2,13,32,20.79,4,41,29,101.9,101.66,101.3,101.85,101.6,101.24,48300,44275,32200,3,2,1,0,0.4,13.4,8.4,0,0,0,0,06:08:00,20:25:00,14.28,6.13,20.42,7,7,24,26,16,17,,,,,2,0.3,0,,,
2015-08-17,21.8,17,18.04,12.2,26,,91,77.8,64,15.6,14.1,11.7,23,12.96,3,,,102.1,101.95,101.7,102.07,101.89,101.66,48300,42933.3,32200,2.5,1.9,1,1,0,12,7,0,0,0,0,06:06:00,20:27:00,14.35,6.1,20.45,7,7,22,23,14,14,,,,,7,3.2,0,,,
2015-08-16,22.2,18.35,18.17,14.5,25,,89,77.8,63,15.3,14.2,12.8,21,11.46,1,,,102.5,102.3,102,102.45,102.25,101.94,48300,36545.8,24100,2.4,1.8,1,0,0.4,13.3,8.3,0,0,0,0,06:05:00,20:28:00,14.38,6.08,20.47,6,6,22,22,13,14,,,,,8,5.1,2,,,
2015-08-15,20.6,17.55,16.93,14.5,24,,91,76.3,59,13.8,12.7,11.4,22,13.96,3,,,102.4,102.29,101.9,102.37,102.22,101.83,32200,25665.2,19300,2.4,1.6,1.1,0.4,0,12.6,7.5,0.4,0.4,0,0,06:04:00,20:30:00,14.43,6.07,20.5,4,4,19,19,13,15,,,,,8,7,4,,,
2015-08-14,18.8,16.89,16.99,15,,,90,81.8,72,14.9,13.9,12.4,33,18.12,1,44,11,101.8,101.43,101.2,101.77,101.37,101.11,48300,29154.2,24100,3.5,1.7,1,1.1,0,11.9,6.9,0,0,0,0,06:02:00,20:32:00,14.5,6.03,20.53,4,4,20,21,14,16,,,,,8,7,1,,,
2015-08-13,24.3,20.05,20.08,15.8,28,,86,72.5,52,16.9,14.9,13.2,20,12.21,3,,,101.7,101.46,101.2,101.61,101.4,101.13,48300,34212.5,32200,4.1,2.8,1.8,0,2,15.1,10.1,0,0,0,0,06:01:00,20:34:00,14.55,6.02,20.57,7,7,25,26,15,15,,,,,7,2.1,0,,,
2015-08-12,26.8,21.95,20.7,17.1,29,,90,73.9,54,17.5,15.7,13.6,28,15.92,2,37,29,101.5,101.39,101.2,101.45,101.32,101.13,48300,38908.3,32200,4.2,2.7,1.8,0,4,16.9,11.9,0,0,0,0,05:59:00,20:36:00,14.62,5.98,20.6,7,7,27,27,16,16,,,,,7,2.4,0,,,
2015-08-11,24.1,19.35,20.12,14.6,30,,95,77.1,66,17.7,15.9,13.6,31,16.54,1,43,30,101.6,101.39,101.1,101.56,101.32,101.02,48300,38900,24100,3.5,2.6,1.5,0,1.4,14.3,9.3,0,0,0,0,05:58:00,20:37:00,14.65,5.97,20.62,7,7,24,24,16,16,,,,,6,2.4,0,,,
2015-08-10,22.6,18.5,19.03,14.4,27,,90,76.3,62,16.7,14.8,11.3,19,10,2,,,101.5,101.35,101.2,101.43,101.29,101.11,48300,40241.7,24100,3.5,2.3,1,0,0.5,13.5,8.5,0,0,0,0,05:56:00,20:39:00,14.72,5.93,20.65,7,7,23,23,15,15,,,,,8,4.6,2,,,
2015-08-09,23.4,19.6,19.02,15.8,26,,94,74.1,49,16.1,14,10.8,19,12.38,4,,,101.6,101.45,101.3,101.57,101.4,101.26,48300,36173.9,19300,2.6,1.7,1,0,1.6,14.6,9.6,5.6,5.6,0,0,05:55:00,20:41:00,14.77,5.92,20.68,6,7,22,22,15,15,,,,,8,5.6,2,,,
2015-08-08,21.8,18.7,18.77,15.6,25,,91,78.2,67,16.1,14.9,13.7,25,14.38,4,33,14,101.3,101.12,101.1,101.21,101.04,100.99,32200,29775,19300,2.4,1.5,1,0,0.7,13.7,8.7,0.4,0.4,0,0,05:54:00,20:43:00,14.82,5.9,20.72,4,4,20,20,16,16,,,,,8,6.2,1,,,
2015-08-07,23.2,18.39,18.92,13.6,26,,87,70.8,51,15.6,13.3,12,18,10.5,3,33,21,101.6,101.39,101.1,101.58,101.32,101,48300,48300,48300,2.6,1.8,1,0,0.4,13.4,8.4,0,0,0,0,05:52:00,20:44:00,14.87,5.87,20.73,7,7,22,23,16,16,,,,,7,2.7,0,,,
2015-08-06,22.4,18.39,17.61,14.4,25,,93,76.3,58,14,13.2,12.5,22,12.08,0,,,102.1,101.88,101.7,102,101.82,101.59,48300,33718.2,9700,2.4,1.6,1,0,0.4,13.4,8.4,1,1,0,0,05:51:00,20:46:00,14.92,5.85,20.77,6,6,21,21,14,15,,,,,8,5.6,0,,,
2015-08-05,19.3,16.85,16.29,14.4,,,91,80.9,71,14.8,13,11.8,28,14.75,2,37,10,101.8,101.65,101.5,101.71,101.59,101.43,48300,30833.3,16100,2.1,1.6,1.2,1.1,0,11.8,6.8,2.4,2.4,0,0,05:49:00,20:48:00,14.98,5.82,20.8,3,3,19,19,15,15,,,,,8,7.2,2,,,
2015-08-04,22.5,19.2,18.76,15.9,26,,80,69.2,55,14.7,13,11.5,32,17.5,1,39,28,101.6,101.46,101.3,101.51,101.4,101.27,48300,43604.2,32200,2.5,1.9,1.1,0,1.2,14.2,9.2,0,0,0,0,05:48:00,20:49:00,15.02,5.8,20.82,7,7,22,22,15,15,,,,,6,2.5,0,,,
2015-08-03,23.2,18.8,19.23,14.4,27,,86,73.2,57,16.3,14.3,11.5,19,13.12,3,,,101.3,101.19,101.1,101.23,101.13,101.03,48300,42933.3,32200,2.6,1.9,1.4,0,0.8,13.8,8.8,0,0,0,0,05:47:00,20:51:00,15.07,5.78,20.85,7,7,23,23,15,15,,,,,5,3.3,1,,,
2015-08-02,23.9,20.7,20.32,17.5,28,,89,78.6,62,17.5,16.4,15.8,27,15.04,1,32,30,101.4,101.27,101.1,101.37,101.21,101.06,48300,42933.3,32200,3.1,1.9,1.1,0,2.7,15.7,10.7,0,0,0,0,05:45:00,20:52:00,15.12,5.75,20.87,8,8,25,25,17,17,,,,,8,5.2,1,,,
2015-08-01,24.3,20.55,20.68,16.8,29,,89,75.9,60,17.1,16.2,15.1,28,16.04,4,35,30,101.7,101.5,101.3,101.63,101.42,101.21,48300,48300,48300,3.7,2.3,1.5,0,2.5,15.6,10.6,0,0,0,0,05:44:00,20:54:00,15.17,5.73,20.9,7,8,25,26,15,15,,,,,7,2.5,0,,,
2015-07-31,25.5,20.25,20.99,15,30,,92,72.2,52,17.5,15.7,13,17,8.58,1,,,101.9,101.73,101.5,101.87,101.67,101.42,48300,48300,48300,4.2,2.8,1.4,0,2.2,15.2,10.2,0,0,0,0,05:43:00,20:55:00,15.2,5.72,20.92,7,8,26,26,16,16,,,,,0,0,0,,,
2015-07-30,26.4,20.2,21.07,14,31,,82,67.5,50,18.6,14.7,10.6,18,9.29,1,,,102.1,101.87,101.6,101.99,101.81,101.55,48300,44604.2,24100,3.5,2.4,1.2,0,2.2,15.2,10.2,0,0,0,0,05:41:00,20:57:00,15.27,5.68,20.95,8,8,26,27,13,13,,,,,2,0.2,0,,,
2015-07-29,24.2,19.45,19.93,14.7,28,,88,71.4,54,17.6,14.5,12.8,15,8.38,2,,,102.3,102.14,101.9,102.27,102.08,101.84,48300,43262.5,24100,3,2,1,0,1.4,14.4,9.4,0,0,0,0,05:40:00,20:58:00,15.3,5.67,20.97,8,8,24,25,15,15,,,,,8,1.9,0,,,
2015-07-28,22.4,18.04,18.64,13.7,26,,86,70.5,53,15.6,13.1,11.1,18,11.38,4,33,21,102.5,102.35,102.2,102.48,102.3,102.11,48300,42254.2,24100,2.8,1.8,1,0,0,13,8,0,0,0,0,05:39:00,20:59:00,15.33,5.65,20.98,7,7,23,24,15,15,,,,,6,3,1,,,
2015-07-27,21.4,17.25,17.25,13.1,24,,90,73.7,56,13.1,12.4,11.5,18,10.5,3,33,21,102.3,102.15,101.9,102.24,102.09,101.82,48300,38237.5,32200,2.1,1.5,1,0.8,0,12.2,7.2,0,0,0,0,05:37:00,21:01:00,15.4,5.62,21.02,7,7,22,22,14,14,,,,,7,3.9,0,,,
2015-07-26,18.3,16.1,15.83,13.9,,,92,78.6,62,13.2,12.1,10.5,16,10.71,3,33,21,101.9,101.76,101.6,101.8,101.7,101.55,32200,26362.5,9700,1.6,1.3,1,1.9,0,11.1,6.1,8.2,8.2,0,0,05:36:00,21:02:00,15.43,5.6,21.03,3,5,20,20,13,14,,,,,8,5.7,0,,,
2015-07-25,21.8,17.89,17.48,14,23,,94,71,47,14,11.8,8.9,23,14.38,1,37,20,101.7,101.65,101.5,101.66,101.58,101.48,32200,28158.3,19300,1.8,1.4,1,0.1,0,12.9,7.9,0,0,0,0,05:35:00,21:03:00,15.47,5.58,21.05,6,7,20,22,14,14,,,,,8,6.7,5,,,
2015-07-24,18.1,16.14,15.77,14.2,,,94,86,69,14.7,13.4,10.9,25,17.67,12,32,11,101.9,101.7,101.5,101.79,101.63,101.41,48300,18179.2,4800,2.1,1.7,1.3,1.9,0,11.1,6.1,11.2,11.2,0,0,05:34:00,21:04:00,15.5,5.57,21.07,3,3,17,17,14,14,,,,,8,7.6,6,,,
2015-07-23,23.4,17.7,18.71,12,26,,84,66.4,47,14.2,12.1,10.6,23,13.62,3,39,17,101.5,101.4,101.2,101.44,101.34,101.15,48300,48300,48300,2.5,1.9,1,0.3,0,12.7,7.7,0,0,0,0,05:32:00,21:06:00,15.57,5.53,21.1,8,8,23,23,14,14,,,,,8,2.2,0,,,
2015-07-22,22.5,18.14,17.59,13.8,24,,87,69,49,12.9,11.7,10.7,26,15.5,5,37,11,101.4,101.25,101.1,101.32,101.18,101.05,48300,38558.3,24100,2.2,1.7,1,0,0.1,13.1,8.1,0,0,0,0,05:31:00,21:07:00,15.6,5.52,21.12,6,6,21,21,14,14,,,,,8,5.4,0,,,
2015-07-21,22.7,19.45,18.71,16.2,25,,81,64.7,45,13.7,11.7,9.1,19,12.33,4,37,19,101.5,101.37,101.2,101.44,101.29,101.09,48300,38229.2,24100,2,1.5,1,0,1.4,14.4,9.4,0,0,0,0,05:30:00,21:08:00,15.63,5.5,21.13,4,6,22,22,15,15,,,,,7,4.3,1,,,
2015-07-20,24.3,20.39,19.84,16.5,27,,89,70.2,49,17.1,14.1,12.2,33,20.88,3,48,10,101.7,101.5,101.3,101.62,101.43,101.27,48300,37895.8,24100,2.3,1.7,1,0,2.4,15.4,10.4,0,0,0,0,05:29:00,21:09:00,15.67,5.48,21.15,6,8,24,24,14,15,,,,,8,2.7,0,,,
2015-07-19,27.3,22.55,22.02,17.8,32,,89,72.5,51,19.3,16.7,15.7,23,13.17,4,,,101.5,101.4,101.3,101.47,101.34,101.19,48300,42591.7,24100,2.5,1.8,1,0,4.5,17.6,12.6,0,0,0,0,05:28:00,21:10:00,15.7,5.47,21.17,7,7,25,26,18,18,,,,,3,1.4,0,,,
2015-07-18,26.4,21.45,20.72,16.5,30,,90,74.1,57,17.2,15.8,14.8,30,15.46,5,39,31,101.8,101.55,101.3,101.69,101.48,101.2,48300,46620.8,24100,3.3,2.1,1.2,0,3.5,16.4,11.4,0,0,0,0,05:26:00,21:11:00,15.75,5.43,21.18,8,8,26,26,17,17,,,,,5,1.2,0,,,
2015-07-17,22.9,18.14,18.7,13.4,26,,84,70.4,60,15.1,13.2,10.5,29,18.08,3,41,30,102.1,101.87,101.5,102.06,101.8,101.46,48300,48300,48300,2.6,1.8,1.1,0,0.1,13.1,8.1,0,0,0,0,05:25:00,21:12:00,15.78,5.42,21.2,8,8,23,23,16,16,,,,,8,6.5,4,,,
2015-07-16,21.9,18.89,18.72,15.9,23,,83,64.2,46,13.6,11.8,9.1,48,24,7,65,28,102.1,101.9,101.6,102,101.84,101.56,48300,48300,48300,2.2,1.7,1.3,0,0.9,13.9,8.9,0,0,0,0,05:24:00,21:13:00,15.82,5.4,21.22,8,8,21,22,14,14,,,,,8,4.2,1,,,
2015-07-15,23.1,18.45,18.64,13.8,26,,89,72.1,56,15.3,13.4,11.8,28,16.71,9,37,27,101.8,101.65,101.5,101.7,101.59,101.46,48300,44604.2,24100,2.4,1.8,1.1,0,0.4,13.4,8.4,0,0,0,0,05:23:00,21:14:00,15.85,5.38,21.23,6,6,21,21,14,14,,,,,8,5.9,0,,,
2015-07-14,22.3,18.05,18.75,13.8,26,,85,72.8,56,15.4,13.7,11.7,14,9.62,2,32,23,101.8,101.65,101.4,101.77,101.59,101.38,48300,43933.3,24100,2.5,1.8,1,0,0.1,13.1,8.1,0,0,0,0,05:22:00,21:15:00,15.88,5.37,21.25,7,7,22,23,14,14,,,,,8,3.9,0,,,
2015-07-13,21.8,19.25,19.3,16.7,25,,90,71.9,51,16,14,11.3,18,11.08,1,33,20,101.9,101.75,101.6,101.82,101.68,101.57,48300,36550,24100,2.3,1.6,1,0,1.2,14.2,9.2,0,0,0,0,05:21:00,21:15:00,15.9,5.35,21.25,6,7,22,22,14,14,,,,,7,5.2,0,,,
2015-07-12,24.2,20.1,18.62,16,27,,92,78.8,58,15.8,14.8,14.2,22,12.08,3,37,20,101.7,101.59,101.5,101.61,101.52,101.39,32200,22837.5,19300,2.2,1.3,1,0,2.1,15.1,10.1,0,0,0,0,05:20:00,21:16:00,15.93,5.33,21.27,4,4,21,21,16,16,,,,,8,7.4,6,,,
2015-07-11,18.7,17.3,17.43,15.9,,,93,78.8,70,15,13.7,12.8,24,15.54,8,,,101.5,101.23,101,101.4,101.17,100.97,24100,19500,16100,2.5,1.9,1.6,0.7,0,12.3,7.3,1.4,1.4,0,0,05:19:00,21:17:00,15.97,5.32,21.28,3,3,21,21,16,16,,,,,8,8,8,,,
2015-07-10,22.9,19.45,18.85,16,25,,85,71.6,57,14.2,13.6,13.3,36,22.5,17,44,9,101.1,100.96,100.6,101.08,100.9,100.5,24100,19833.3,12900,4,2.2,1.6,0,1.4,14.4,9.4,0,0,0,0,05:18:00,21:18:00,16,5.3,21.3,6,7,23,24,17,17,,,,,8,4.1,1,,,
2015-07-09,26,20.35,20.75,14.7,32,,91,70.8,55,19.1,15.1,13.4,23,14.92,5,39,19,100.8,100.59,100.3,100.71,100.52,100.23,24100,19366.7,16100,5.2,3.7,1.8,0,2.4,15.3,10.3,0,0,0,0,05:17:00,21:18:00,16.02,5.28,21.3,8,8,25,25,16,16,,,,,1,0.2,0,,,
2015-07-08,23.8,19.5,19.62,15.2,28,,89,73.6,62,17,14.7,13.1,19,9.83,4,33,20,101.3,101,100.6,101.23,100.93,100.52,24100,19033.3,16100,6.3,3.7,1.9,0,1.5,14.5,9.5,0,0,0,0,05:16:00,21:19:00,16.05,5.27,21.32,8,8,23,23,17,17,,,,,2,0.3,0,,,
2015-07-07,22.7,18.55,18.92,14.4,26,,84,72.2,61,15.8,13.8,12.3,21,13.38,7,39,20,101.7,101.47,101.2,101.68,101.41,101.1,24100,21166.7,16100,3.7,2.6,1.6,0,0.6,13.6,8.6,0,0,0,0,05:15:00,21:19:00,16.07,5.25,21.32,7,7,26,27,17,17,,,,,3,1,0,,,
2015-07-06,27.1,21.8,21.07,16.5,29,,81,59.1,38,14.7,12.5,11.3,22,13.92,9,,,101.6,101.41,101.1,101.49,101.34,101.08,24100,12637.5,4000,9,4.5,2.1,0,3.8,16.8,11.8,0,0,0,0,05:15:00,21:20:00,16.08,5.25,21.33,8,8,25,27,17,17,,,,,5,2.8,0,,,
2015-07-05,25.6,20.9,20.43,16.2,29,,89,69.7,50,15.7,14.5,13.8,34,18.92,8,44,30,101.2,101.05,100.9,101.13,100.99,100.87,32200,19133.3,4000,12.5,4.5,1.9,0,2.9,15.9,10.9,0,0,0,0,05:14:00,21:20:00,16.1,5.23,21.33,8,8,29,29,17,17,,,,,8,4.6,0,,,
2015-07-04,24.6,20.65,20.19,16.7,27,,77,63.1,47,14.6,12.8,11.8,35,20.5,5,41,30,101.2,101.03,100.8,101.16,100.96,100.69,48300,44608.3,24100,3.4,2.4,1.6,0,2.6,15.7,10.7,0,0,0,0,05:13:00,21:21:00,16.13,5.22,21.35,8,8,25,25,18,18,,,,,7,1.5,0,,,
2015-07-03,24.8,20.65,20.58,16.5,27,,85,66.6,51,15,14,13.1,32,22.75,8,43,29,101.5,101.28,101,101.4,101.22,100.95,48300,48300,48300,3.9,2.2,1.2,0,2.6,15.7,10.7,0,0,0,0,05:12:00,21:21:00,16.15,5.2,21.35,8,8,24,24,17,17,,,,,6,0.6,0,,,
2015-07-02,24.6,21.2,21,17.8,28,,83,68.8,57,16.4,15,14.3,34,26.33,17,43,30,101.7,101.5,101.3,101.63,101.43,101.19,48300,48300,48300,3.6,2.3,1.3,0,3.2,16.2,11.2,0,0,0,0,05:12:00,21:21:00,16.15,5.2,21.35,8,8,25,25,17,17,,,,,7,1.3,0,,,
2015-07-01,23.9,20.54,20.54,17.2,29,,83,72.3,63,17,15.4,13.9,37,28.38,21,46,29,101.9,101.65,101.4,101.81,101.58,101.29,48300,44604.2,24100,3.1,2.1,1.4,0,2.5,15.5,10.5,0,0,0,0,05:11:00,21:22:00,16.18,5.18,21.37,8,8,27,27,18,18,,,,,2,0.3,0,,,
2015-06-30,24.8,20.35,20.82,15.9,30,,83,71.1,58,18,15.4,13,31,15.71,9,46,28,101.9,101.78,101.6,101.86,101.71,101.58,48300,44270.8,24100,2.9,2.1,1.4,0,2.4,15.3,10.3,0,0,0,0,05:10:00,21:22:00,16.2,5.17,21.37,8,8,25,25,17,17,,,,,1,0.5,0,,,
2015-06-29,28.3,23.55,23.29,18.8,33,,81,66.5,50,19.3,16.6,13.9,23,12.29,4,43,20,101.6,101.43,101.3,101.53,101.35,101.19,48300,41250,24100,4.4,2.8,1.8,0,5.5,18.6,13.6,0,0,0,0,05:10:00,21:22:00,16.2,5.17,21.37,8,8,26,26,18,18,,,,,8,3.6,0,,,
2015-06-28,26.6,22.15,21.84,17.7,30,,86,70.2,51,18.4,16.1,14.6,27,16.04,2,43,19,101.5,101.39,101.2,101.46,101.33,101.15,48300,42254.2,24100,3.7,2.4,1.5,0,4.2,17.1,12.2,0,0,0,0,05:09:00,21:22:00,16.22,5.15,21.37,7,8,24,24,18,19,,,,,8,5.6,0,,,
2015-06-27,25.4,20.39,21.69,15.4,30,,90,71.7,53,17.2,16.2,14.3,30,21.21,5,41,30,101.6,101.45,101.2,101.57,101.37,101.09,48300,43262.5,24100,3.6,2.2,1.1,0,2.4,15.4,10.4,0,0,0,0,05:09:00,21:22:00,16.22,5.15,21.37,8,8,25,25,16,16,,,,,7,2.9,1,,,
2015-06-26,24.8,21.25,20.93,17.7,30,,93,78.6,61,17.5,17,16.3,30,18.33,5,35,30,102,101.78,101.4,101.91,101.71,101.36,48300,47629.2,32200,3.2,2.1,1.3,0,3.2,16.2,11.2,0,0,0,0,05:08:00,21:22:00,16.23,5.13,21.37,8,8,26,26,15,15,,,,,2,0.9,0,,,
2015-06-25,25.5,20.2,20.15,14.9,29,,93,72.3,48,16.6,14.7,12.9,19,10.12,0,,,102.1,102,101.9,102.06,101.93,101.79,48300,44275,32200,3.2,2.4,1.3,0,2.2,15.2,10.2,0,0,0,0,05:08:00,21:22:00,16.23,5.13,21.37,8,8,25,25,16,16,,,,,8,3.9,0,,,
2015-06-24,23.1,19.2,18.69,15.3,26,,92,67,52,14.9,12.4,8.4,19,11.96,3,,,101.9,101.83,101.7,101.88,101.76,101.6,48300,44275,32200,3.2,2.2,1.5,0,1.2,14.2,9.2,0,0,0,0,05:08:00,21:22:00,16.23,5.13,21.37,6,6,20,22,15,15,,,,,8,7.5,4,,,
2015-06-23,24,17.89,18.17,11.8,25,,79,58,39,12.5,9.4,7.1,20,14.96,4,35,19,102.1,101.9,101.7,102.04,101.83,101.62,48300,48300,48300,3.3,2.4,1.5,0.1,0,12.9,7.9,0,0,0,0,05:07:00,21:22:00,16.25,5.12,21.37,7,7,22,22,14,15,,,,,8,2.3,0,,,
2015-06-22,23.1,18.14,18.51,13.2,24,,76,56.1,42,10.4,9.4,8.3,25,18.08,13,35,13,101.9,101.74,101.5,101.8,101.67,101.43,48300,48300,48300,3,2.3,1.7,0,0.1,13.1,8.1,0,0,0,0,05:07:00,21:22:00,16.25,5.12,21.37,7,7,22,22,13,13,,,,,8,4.3,2,,,
2015-06-21,24.2,17.6,18.26,11,26,,87,63.9,44,14.2,11.1,8.5,32,14.58,1,39,29,101.5,101.37,101.2,101.4,101.29,101.17,48300,48300,48300,2.7,1.9,1.1,0.4,0,12.6,7.6,0,0,0,0,05:07:00,21:22:00,16.25,5.12,21.37,7,7,21,23,13,15,,,,,7,3.4,0,,,
2015-06-20,20.6,16.14,16.77,11.7,22,,85,68.1,52,12.7,10.8,8.4,32,16.92,4,41,25,102,101.82,101.5,101.92,101.74,101.42,48300,48300,48300,2.4,1.9,1,1.9,0,11.1,6.1,0,0,0,0,05:07:00,21:21:00,16.23,5.12,21.35,7,7,21,21,12,12,,,,,7,2,1,,,
2015-06-19,20.4,16,16.57,11.6,,,93,71.2,49,12.9,11.1,8.5,29,10.92,4,,,102.1,101.91,101.6,102,101.85,101.53,48300,41250,24100,2.6,2,1.2,2,0,11,6,0,0,0,0,05:07:00,21:21:00,16.23,5.12,21.35,7,7,20,20,12,13,,,,,8,3.6,1,,,
2015-06-18,21.7,17.45,16.94,13.2,24,,91,70.9,48,13.9,11.4,8.9,23,12.67,3,37,21,101.6,101.5,101.4,101.54,101.43,101.35,48300,36883.3,16100,3.1,2.4,1.5,0.6,0,12.4,7.5,4.2,4.2,0,0,05:07:00,21:21:00,16.23,5.12,21.35,5,6,19,21,14,14,,,,,8,7.6,3,,,
2015-06-17,21.1,16.3,16.6,11.5,23,,87,67.6,54,13.6,10.5,9.1,21,12.12,3,39,20,101.9,101.74,101.5,101.84,101.67,101.45,48300,41250,24100,3.2,2.3,1.5,1.7,0,11.3,6.3,0,0,0,0,05:06:00,21:20:00,16.23,5.1,21.33,7,7,21,21,13,13,,,,,8,4.9,1,,,
2015-06-16,22.8,17.8,17.28,12.8,23,,86,62.8,40,12.1,9.7,8.2,29,19.17,7,39,11,101.9,101.67,101.3,101.82,101.61,101.28,48300,41920.8,24100,3.2,2.4,1.8,0.2,0,12.8,7.8,0,0,0,0,05:06:00,21:20:00,16.23,5.1,21.33,7,7,22,23,12,13,,,,,8,5,0,,,
2015-06-15,23.1,17.14,18.63,11.2,26,,89,69.7,47,15.1,12.8,9,18,9.79,1,,,101.5,101.34,101.2,101.42,101.27,101.11,48300,47629.2,32200,4.1,2.9,1.5,0.9,0,12.1,7.1,0,,,0,05:07:00,21:19:00,16.2,5.12,21.32,7,7,24,25,13,13,,,,,7,4.8,0,,,
2015-06-14,21.6,16.05,17,10.5,24,,95,72.7,54,15.4,11.9,8,17,11.62,2,,,101.8,101.6,101.3,101.76,101.54,101.26,48300,48300,48300,3.3,2.3,1.4,2,0,11.1,6,0,0,0,0,05:07:00,21:19:00,16.2,5.12,21.32,7,7,22,22,12,13,,,,,2,0.6,0,,,
